ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-05-07,1698.346460374012,-1574.3282796304795,3714.075572576353,1698.346460374012,1698.346460374012,-585.4244026222151,-585.4244026222151,-585.4244026222151,21.366499824854188,21.366499824854188,21.366499824854188,-606.7909024470692,-606.7909024470692,-606.7909024470692,0.0,0.0,0.0,1112.9220577517967
2016-05-08,1699.2874268135195,-1592.9802509911294,3975.1320325362785,1699.2874268135195,1699.2874268135195,-401.47841295412337,-401.47841295412337,-401.47841295412337,203.6129602746326,203.6129602746326,203.6129602746326,-605.091373228756,-605.091373228756,-605.091373228756,0.0,0.0,0.0,1297.8090138593961
2016-05-09,1700.228393253027,-1335.655009114111,4422.859846035181,1700.228393253027,1700.228393253027,-187.82811657504547,-187.82811657504547,-187.82811657504547,411.6149411056772,411.6149411056772,411.6149411056772,-599.4430576807226,-599.4430576807226,-599.4430576807226,0.0,0.0,0.0,1512.4002766779815
2016-05-10,1701.1693596925347,-1855.4936014208245,3593.600700722021,1701.1693596925347,1701.1693596925347,-761.7815648494234,-761.7815648494234,-761.7815648494234,-172.00787204792826,-172.00787204792826,-172.00787204792826,-589.7736928014951,-589.7736928014951,-589.7736928014951,0.0,0.0,0.0,939.3877948431114
2016-05-11,1702.1103261320422,-2690.7321135906627,2768.854199441876,1702.1103261320422,1702.1103261320422,-1616.5039638558612,-1616.5039638558612,-1616.5039638558612,-1040.3925504895442,-1040.3925504895442,-1040.3925504895442,-576.1114133663169,-576.1114133663169,-576.1114133663169,0.0,0.0,0.0,85.60636227618102
2016-05-12,1703.0512925715498,-1437.9230995602911,4032.3775476850396,1703.0512925715498,1703.0512925715498,-402.5096836882473,-402.5096836882473,-402.5096836882473,156.0746826897181,156.0746826897181,156.0746826897181,-558.5843663779655,-558.5843663779655,-558.5843663779655,0.0,0.0,0.0,1300.5416088833024
2016-05-14,1704.933225450565,-1401.4259601488093,4018.020152924235,1704.933225450565,1704.933225450565,-491.5604115392939,-491.5604115392939,-491.5604115392939,21.366499825450735,21.366499825450735,21.366499825450735,-512.9269113647447,-512.9269113647447,-512.9269113647447,0.0,0.0,0.0,1213.3728139112711
2016-05-15,1705.8741918900728,-1110.339036524252,4034.8832937685715,1705.8741918900728,1705.8741918900728,-281.89825840726104,-281.89825840726104,-281.89825840726104,203.61296027532993,203.61296027532993,203.61296027532993,-485.51121868259094,-485.51121868259094,-485.51121868259094,0.0,0.0,0.0,1423.9759334828118
2016-05-16,1706.8151583295803,-1054.0114173387892,4513.502224438564,1706.8151583295803,1706.8151583295803,-44.0265282878358,-44.0265282878358,-44.0265282878358,411.61494110532414,411.61494110532414,411.61494110532414,-455.6414693931599,-455.6414693931599,-455.6414693931599,0.0,0.0,0.0,1662.7886300417445
2016-05-17,1707.7561247690878,-1525.1271011748324,3822.4735784437917,1707.7561247690878,1707.7561247690878,-595.8565465433622,-595.8565465433622,-595.8565465433622,-172.0078720459431,-172.0078720459431,-172.0078720459431,-423.8486744974192,-423.8486744974192,-423.8486744974192,0.0,0.0,0.0,1111.8995782257257
2016-05-18,1708.6970912085956,-2241.165736075941,3019.613753812527,1708.6970912085956,1708.6970912085956,-1431.1026366089707,-1431.1026366089707,-1431.1026366089707,-1040.392550489803,-1040.392550489803,-1040.392550489803,-390.71008611916784,-390.71008611916784,-390.71008611916784,0.0,0.0,0.0,277.5944545996249
2016-05-19,1709.6380576481029,-1319.308664263907,4298.99461622295,1709.6380576481029,1709.6380576481029,-200.7596954857331,-200.7596954857331,-200.7596954857331,156.074682690968,156.074682690968,156.074682690968,-356.8343781767011,-356.8343781767011,-356.8343781767011,0.0,0.0,0.0,1508.8783621623697
2016-05-20,1710.5790240876102,-887.4008193508987,4489.2030965335925,1710.5790240876102,1710.5790240876102,96.88514399624886,96.88514399624886,96.88514399624886,419.73133864206477,419.73133864206477,419.73133864206477,-322.84619464581596,-322.84619464581596,-322.84619464581596,0.0,0.0,0.0,1807.464168083859
2016-05-21,1711.5200192164916,-1239.1507681433736,4233.0977439748085,1711.5200192164916,1711.5200192164916,-268.0040036170626,-268.0040036170626,-268.0040036170626,21.366499826047367,21.366499826047367,21.366499826047367,-289.37050344311,-289.37050344311,-289.37050344311,0.0,0.0,0.0,1443.516015599429
2016-05-22,1712.461014345373,-1087.9049037920636,4152.754025798135,1712.461014345373,1712.461014345373,-53.40423004294968,-53.40423004294968,-53.40423004294968,203.61296027491608,203.61296027491608,203.61296027491608,-257.01719031786575,-257.01719031786575,-257.01719031786575,0.0,0.0,0.0,1659.0567843024235
2016-05-23,1713.4020094742546,-945.1005360734705,4681.627892217464,1713.4020094742546,1713.4020094742546,185.24862981615283,185.24862981615283,185.24862981615283,411.6149411054088,411.6149411054088,411.6149411054088,-226.36631128925592,-226.36631128925592,-226.36631128925592,0.0,0.0,0.0,1898.6506392904073
2016-05-24,1714.343004603136,-1329.949572116229,4184.790978774298,1714.343004603136,1714.343004603136,-369.9622668449501,-369.9622668449501,-369.9622668449501,-172.00787204710582,-172.00787204710582,-172.00787204710582,-197.9543947978443,-197.9543947978443,-197.9543947978443,0.0,0.0,0.0,1344.380737758186
2016-05-25,1715.2839997320175,-2104.5855051496433,3296.834502491433,1715.2839997320175,1715.2839997320175,-1212.6546973555467,-1212.6546973555467,-1212.6546973555467,-1040.3925504896617,-1040.3925504896617,-1040.3925504896617,-172.26214686588492,-172.26214686588492,-172.26214686588492,0.0,0.0,0.0,502.62930237647083
2016-05-26,1716.2249948608987,-1173.9359995811383,4731.124675197084,1716.2249948608987,1716.2249948608987,6.3708172078192575,6.3708172078192575,6.3708172078192575,156.07468269163672,156.07468269163672,156.07468269163672,-149.70386548381748,-149.70386548381748,-149.70386548381748,0.0,0.0,0.0,1722.595812068718
2016-05-27,1717.1659899897802,-727.2147173130311,4771.3161647713305,1717.1659899897802,1717.1659899897802,289.11252295821754,289.11252295821754,289.11252295821754,419.73133864115414,419.73133864115414,419.73133864115414,-130.6188156829366,-130.6188156829366,-130.6188156829366,0.0,0.0,0.0,2006.2785129479978
2016-05-28,1718.1069851186614,-1293.3546002141677,4206.414933333166,1718.1069851186614,1718.1069851186614,-93.89825622288151,-93.89825622288151,-93.89825622288151,21.366499825146963,21.366499825146963,21.366499825146963,-115.26475604802847,-115.26475604802847,-115.26475604802847,0.0,0.0,0.0,1624.20872889578
2016-05-29,1719.0479802475427,-933.7748626730531,4652.245133360265,1719.0479802475427,1719.0479802475427,99.79921763960027,99.79921763960027,99.79921763960027,203.61296027550088,203.61296027550088,203.61296027550088,-103.81374263590061,-103.81374263590061,-103.81374263590061,0.0,0.0,0.0,1818.847197887143
2016-05-30,1719.9889753764244,-577.1428547003438,4669.597760904801,1719.9889753764244,1719.9889753764244,315.26467178008176,315.26467178008176,315.26467178008176,411.61494110590826,411.61494110590826,411.61494110590826,-96.35026932582649,-96.35026932582649,-96.35026932582649,0.0,0.0,0.0,2035.253647156506
2016-05-31,1720.9299705053056,-1239.5874686062339,4230.147433728471,1720.9299705053056,1720.9299705053056,-264.8796085701203,-264.8796085701203,-264.8796085701203,-172.00787204784356,-172.00787204784356,-172.00787204784356,-92.87173652227675,-92.87173652227675,-92.87173652227675,0.0,0.0,0.0,1456.0503619351853
2016-06-02,1722.8119607630686,-1115.5735087293701,4614.960318197273,1722.8119607630686,1722.8119607630686,58.6325945247618,58.6325945247618,58.6325945247618,156.07468269288663,156.07468269288663,156.07468269288663,-97.44208816812483,-97.44208816812483,-97.44208816812483,0.0,0.0,0.0,1781.4445552878303
2016-06-03,1723.75295589195,-859.6988423703436,4929.721869836108,1723.75295589195,1723.75295589195,314.6461128285562,314.6461128285562,314.6461128285562,419.73133864166886,419.73133864166886,419.73133864166886,-105.08522581311257,-105.08522581311257,-105.08522581311257,0.0,0.0,0.0,2038.3990687205062
2016-06-04,1724.6939510208313,-1079.0965241663846,4293.495098571532,1724.6939510208313,1724.6939510208313,-94.55054053297255,-94.55054053297255,-94.55054053297255,21.36649982574351,21.36649982574351,21.36649982574351,-115.91704035871605,-115.91704035871605,-115.91704035871605,0.0,0.0,0.0,1630.1434104878588
2016-06-05,1725.6349461497127,-1033.6100367026875,4584.7626093462495,1725.6349461497127,1725.6349461497127,74.0334095362774,74.0334095362774,74.0334095362774,203.6129602750871,203.6129602750871,203.6129602750871,-129.57955073880967,-129.57955073880967,-129.57955073880967,0.0,0.0,0.0,1799.66835568599
2016-06-06,1726.575941278594,-646.509933865069,4664.093304152186,1726.575941278594,1726.575941278594,265.9436468766201,265.9436468766201,265.9436468766201,411.6149411051404,411.6149411051404,411.6149411051404,-145.67129422852025,-145.67129422852025,-145.67129422852025,0.0,0.0,0.0,1992.519588155214
2016-06-07,1727.5169364074752,-1306.2331399602645,4034.608520513539,1727.5169364074752,1727.5169364074752,-335.76690240716897,-335.76690240716897,-335.76690240716897,-172.00787204900638,-172.00787204900638,-172.00787204900638,-163.75903035816256,-163.75903035816256,-163.75903035816256,0.0,0.0,0.0,1391.7500340003062
2016-06-09,1729.3989266652382,-921.6867085871014,4418.675642705738,1729.3989266652382,1729.3989266652382,-48.02863578907993,-48.02863578907993,-48.02863578907993,156.0746826907684,156.0746826907684,156.0746826907684,-204.10331847984833,-204.10331847984833,-204.10331847984833,0.0,0.0,0.0,1681.3702908761582
2016-06-10,1730.3399217941198,-869.1754070837503,4740.565683232094,1730.3399217941198,1730.3399217941198,194.287968632478,194.287968632478,194.287968632478,419.73133864171865,419.73133864171865,419.73133864171865,-225.44337000924065,-225.44337000924065,-225.44337000924065,0.0,0.0,0.0,1924.6278904265978
2016-06-11,1731.280916923001,-1257.6544982136572,4142.85406340479,1731.280916923001,1731.280916923001,-225.60302965312854,-225.60302965312854,-225.60302965312854,21.36649982519038,21.36649982519038,21.36649982519038,-246.96952947831895,-246.96952947831895,-246.96952947831895,0.0,0.0,0.0,1505.6778872698726
2016-06-12,1732.2219120518826,-1149.5728444229567,4283.215632288454,1732.2219120518826,1732.2219120518826,-64.6543043772714,-64.6543043772714,-64.6543043772714,203.61296027467318,203.61296027467318,203.61296027467318,-268.2672646519446,-268.2672646519446,-268.2672646519446,0.0,0.0,0.0,1667.567607674611
2016-06-13,1733.1629071807638,-565.3442049747824,4493.923206132953,1733.1629071807638,1733.1629071807638,122.65779350246315,122.65779350246315,122.65779350246315,411.61494110607754,411.61494110607754,411.61494110607754,-288.9571476036144,-288.9571476036144,-288.9571476036144,0.0,0.0,0.0,1855.820700683227
2016-06-14,1734.1039023096453,-1506.4647296117687,3993.5076693366773,1734.1039023096453,1734.1039023096453,-480.7104983257584,-480.7104983257584,-480.7104983257584,-172.00787204744614,-172.00787204744614,-172.00787204744614,-308.7026262783122,-308.7026262783122,-308.7026262783122,0.0,0.0,0.0,1253.3934039838869
2016-06-15,1735.0448974385267,-2493.219236417888,3112.7183723287826,1735.0448974385267,1735.0448974385267,-1367.6087823755654,-1367.6087823755654,-1367.6087823755654,-1040.3925504896379,-1040.3925504896379,-1040.3925504896379,-327.2162318859274,-327.2162318859274,-327.2162318859274,0.0,0.0,0.0,367.43611506296133
2016-06-16,1735.9858925674082,-1123.3331580788583,4303.092913662779,1735.9858925674082,1735.9858925674082,-188.1894194434871,-188.1894194434871,-188.1894194434871,156.07468268923134,156.07468268923134,156.07468268923134,-344.26410213271845,-344.26410213271845,-344.26410213271845,0.0,0.0,0.0,1547.796473123921
2016-06-17,1736.9268876962894,-822.5534035409795,4504.34733514657,1736.9268876962894,1736.9268876962894,60.06258466531663,60.06258466531663,60.06258466531663,419.7313386417686,419.7313386417686,419.7313386417686,-359.668753976452,-359.668753976452,-359.668753976452,0.0,0.0,0.0,1796.989472361606
2016-06-18,1737.8678828251707,-1481.3738712617594,3984.3282201063003,1737.8678828251707,1737.8678828251707,-351.9435940087056,-351.9435940087056,-351.9435940087056,21.366499825786963,21.366499825786963,21.366499825786963,-373.31009383449253,-373.31009383449253,-373.31009383449253,0.0,0.0,0.0,1385.9242888164652
2016-06-19,1738.8088779540524,-1164.7797680330805,4220.271928044733,1738.8088779540524,1738.8088779540524,-181.5117460688753,-181.5117460688753,-181.5117460688753,203.61296027525805,203.61296027525805,203.61296027525805,-385.12470634413336,-385.12470634413336,-385.12470634413336,0.0,0.0,0.0,1557.2971318851771
2016-06-20,1739.7498730829336,-1182.629739715846,4347.662073587644,1739.7498730829336,1739.7498730829336,16.511427820836975,16.511427820836975,16.511427820836975,411.614941104872,411.614941104872,411.614941104872,-395.103513284035,-395.103513284035,-395.103513284035,0.0,0.0,0.0,1756.2613009037707
2016-06-21,1740.690868211815,-1642.0877132319677,4069.8983791422766,1740.690868211815,1740.690868211815,-575.2958127182884,-575.2958127182884,-575.2958127182884,-172.00787204818386,-172.00787204818386,-172.00787204818386,-403.2879406701046,-403.2879406701046,-403.2879406701046,0.0,0.0,0.0,1165.3950554935268
2016-06-23,1742.5728584695778,-1417.1652624061298,4161.742458986306,1742.5728584695778,1742.5728584695778,-258.58522532630286,-258.58522532630286,-258.58522532630286,156.07468268990007,156.07468268990007,156.07468268990007,-414.6599080162029,-414.6599080162029,-414.6599080162029,0.0,0.0,0.0,1483.987633143275
2016-06-24,1743.5138535984593,-1106.236046166031,4497.8626997160145,1743.5138535984593,1743.5138535984593,1.6000862848640933,1.6000862848640933,1.6000862848640933,419.7313386413226,419.7313386413226,419.7313386413226,-418.1312523564585,-418.1312523564585,-418.1312523564585,0.0,0.0,0.0,1745.1139398833234
2016-06-25,1744.4548487273407,-1440.4027294462492,4091.6948815018177,1744.4548487273407,1744.4548487273407,-398.99451734904284,-398.99451734904284,-398.99451734904284,21.366499826036332,21.366499826036332,21.366499826036332,-420.36101717507916,-420.36101717507916,-420.36101717507916,0.0,0.0,0.0,1345.460331378298
2016-06-26,1745.395843856222,-1360.3501423218,4272.9890886267995,1745.395843856222,1745.395843856222,-217.93472297230818,-217.93472297230818,-217.93472297230818,203.61296027484414,203.61296027484414,203.61296027484414,-421.54768324715235,-421.54768324715235,-421.54768324715235,0.0,0.0,0.0,1527.4611208839137
2016-06-27,1746.3368389851032,-806.1782232183648,4559.091527626141,1746.3368389851032,1746.3368389851032,-10.282965491256927,-10.282965491256927,-10.282965491256927,411.6149411053716,411.6149411053716,411.6149411053716,-421.8979065966285,-421.8979065966285,-421.8979065966285,0.0,0.0,0.0,1736.0538734938464
2016-06-28,1747.277834113985,-1636.608474247338,3946.8443067183302,1747.277834113985,1747.277834113985,-593.6265008935178,-593.6265008935178,-593.6265008935178,-172.00787204892157,-172.00787204892157,-172.00787204892157,-421.6186288445961,-421.6186288445961,-421.6186288445961,0.0,0.0,0.0,1153.6513332204672
2016-06-29,1748.2188292428661,-2528.70702949535,3022.3474981587783,1748.2188292428661,1748.2188292428661,-1461.3021919093806,-1461.3021919093806,-1461.3021919093806,-1040.3925504892688,-1040.3925504892688,-1040.3925504892688,-420.90964142011194,-420.90964142011194,-420.90964142011194,0.0,0.0,0.0,286.9166373334856
2016-06-30,1749.1598243717476,-1370.2809574606974,4118.41911665759,1749.1598243717476,1749.1598243717476,-263.8821475486543,-263.8821475486543,-263.8821475486543,156.07468268894414,156.07468268894414,156.07468268894414,-419.95683023759847,-419.95683023759847,-419.95683023759847,0.0,0.0,0.0,1485.2776768230933
2016-07-01,1750.100819500629,-1018.9684223100321,4443.926267191795,1750.100819500629,1750.100819500629,0.8050404043486785,0.8050404043486785,0.8050404043486785,419.73133864233307,419.73133864233307,419.73133864233307,-418.92629823798444,-418.92629823798444,-418.92629823798444,0.0,0.0,0.0,1750.9058599049777
2016-07-02,1751.0418146295103,-1396.3680713744939,4313.846786414289,1751.0418146295103,1751.0418146295103,-396.5930285611891,-396.5930285611891,-396.5930285611891,21.36649982548318,21.36649982548318,21.36649982548318,-417.9595283866723,-417.9595283866723,-417.9595283866723,0.0,0.0,0.0,1354.4487860683212
2016-07-03,1751.9958120596702,-972.1523176620302,4253.564536521635,1751.9958120596702,1751.9958120596702,-213.55675021422948,-213.55675021422948,-213.55675021422948,203.612960275429,203.612960275429,203.612960275429,-417.16971048965854,-417.16971048965854,-417.16971048965854,0.0,0.0,0.0,1538.4390618454408
2016-07-04,1752.9498094898306,-1073.397702888942,4641.362203958936,1752.9498094898306,1752.9498094898306,-5.024371762128301,-5.024371762128301,-5.024371762128301,411.6149411050187,411.6149411050187,411.6149411050187,-416.639312867147,-416.639312867147,-416.639312867147,0.0,0.0,0.0,1747.9254377277023
2016-07-07,1755.8118017803104,-1360.4237011498265,4203.971334459923,1755.8118017803104,1755.8118017803104,-260.878615657658,-260.878615657658,-260.878615657658,156.07468269019404,156.07468269019404,156.07468269019404,-416.95329834785207,-416.95329834785207,-416.95329834785207,0.0,0.0,0.0,1494.9331861226524
2016-07-08,1756.7657992104703,-961.1122808897754,4431.741435253859,1756.7657992104703,1756.7657992104703,2.0742578249561903,2.0742578249561903,2.0742578249561903,419.7313386414224,419.7313386414224,419.7313386414224,-417.65708081646625,-417.65708081646625,-417.65708081646625,0.0,0.0,0.0,1758.8400570354265
2016-07-09,1757.7197966406302,-1547.4547036407762,3890.9170287760953,1757.7197966406302,1757.7197966406302,-397.20844488576984,-397.20844488576984,-397.20844488576984,21.366499824930028,21.366499824930028,21.366499824930028,-418.57494471069987,-418.57494471069987,-418.57494471069987,0.0,0.0,0.0,1360.5113517548602
2016-07-10,1758.67379407079,-1092.324241768524,4278.830286803562,1758.67379407079,1758.67379407079,-216.01000800604004,-216.01000800604004,-216.01000800604004,203.61296027379151,203.61296027379151,203.61296027379151,-419.6229682798315,-419.6229682798315,-419.6229682798315,0.0,0.0,0.0,1542.6637860647502
2016-07-12,1760.5817889311104,-1684.9953932069345,3862.6464160782652,1760.5817889311104,1760.5817889311104,-593.7116868871173,-593.7116868871173,-593.7116868871173,-172.0078720480991,-172.0078720480991,-172.0078720480991,-421.7038148390182,-421.7038148390182,-421.7038148390182,0.0,0.0,0.0,1166.870102043993
2016-07-14,1762.4897837914302,-1142.3120795288846,4174.8889321031065,1762.4897837914302,1762.4897837914302,-266.9512021272508,-266.9512021272508,-266.9512021272508,156.07468269028163,156.07468269028163,156.07468269028163,-423.0258848175324,-423.0258848175324,-423.0258848175324,0.0,0.0,0.0,1495.5385816641794
2016-07-15,1763.4437812215901,-1036.6496618912315,4565.169524444549,1763.4437812215901,1763.4437812215901,-3.4003209786056554,-3.4003209786056554,-3.4003209786056554,419.7313386414724,419.7313386414724,419.7313386414724,-423.13165962007804,-423.13165962007804,-423.13165962007804,0.0,0.0,0.0,1760.0434602429846
2016-07-16,1764.39777865175,-1560.8444294699593,4161.477431218765,1764.39777865175,1764.39777865175,-401.3747037077353,-401.3747037077353,-401.3747037077353,21.366499826329047,21.366499826329047,21.366499826329047,-422.74120353406437,-422.74120353406437,-422.74120353406437,0.0,0.0,0.0,1363.0230749440148
2016-07-17,1765.35177608191,-1008.6501227336198,4344.389368553465,1765.35177608191,1765.35177608191,-218.16673054413965,-218.16673054413965,-218.16673054413965,203.61296027448887,203.61296027448887,203.61296027448887,-421.7796908186285,-421.7796908186285,-421.7796908186285,0.0,0.0,0.0,1547.1850455377703
2016-07-18,1766.3057735120703,-1011.1620981394957,4434.441088020841,1766.3057735120703,1766.3057735120703,-8.577647555782491,-8.577647555782491,-8.577647555782491,411.6149411064553,411.6149411064553,411.6149411064553,-420.1925886622378,-420.1925886622378,-420.1925886622378,0.0,0.0,0.0,1757.7281259562878
2016-07-19,1767.2597709422303,-1815.9808602879161,3844.697405140441,1767.2597709422303,1767.2597709422303,-589.9562279543229,-589.9562279543229,-589.9562279543229,-172.00787204926192,-172.00787204926192,-172.00787204926192,-417.948355905061,-417.948355905061,-417.948355905061,0.0,0.0,0.0,1177.3035429879073
2016-07-20,1768.2137683723902,-2359.4474174203583,2999.9652215581887,1768.2137683723902,1768.2137683723902,-1455.4326474035672,-1455.4326474035672,-1455.4326474035672,-1040.3925504896447,-1040.3925504896447,-1040.3925504896447,-415.0400969139226,-415.0400969139226,-415.0400969139226,0.0,0.0,0.0,312.78112096882296
2016-07-21,1769.16776580255,-1130.9616500362877,4343.36091897387,1769.16776580255,1769.16776580255,-255.4114152260921,-255.4114152260921,-255.4114152260921,156.0746826893257,156.0746826893257,156.0746826893257,-411.48609791541776,-411.48609791541776,-411.48609791541776,0.0,0.0,0.0,1513.756350576458
2016-07-22,1770.12176323271,-833.8362468586171,4333.445313641493,1770.12176323271,1770.12176323271,12.402126207814154,12.402126207814154,12.402126207814154,419.73133864102647,419.73133864102647,419.73133864102647,-407.3292124332123,-407.3292124332123,-407.3292124332123,0.0,0.0,0.0,1782.5238894405243
2016-07-23,1771.07576066287,-1057.1588124780048,4332.057582319542,1771.07576066287,1771.07576066287,-381.2686030918919,-381.2686030918919,-381.2686030918919,21.36649982462627,21.36649982462627,21.36649982462627,-402.6351029165181,-402.6351029165181,-402.6351029165181,0.0,0.0,0.0,1389.807157570978
2016-07-24,1772.0297580930298,-1255.0639956682612,4448.985714767606,1772.0297580930298,1772.0297580930298,-193.87642560699882,-193.87642560699882,-193.87642560699882,203.6129602751861,203.6129602751861,203.6129602751861,-397.48938588218493,-397.48938588218493,-397.48938588218493,0.0,0.0,0.0,1578.153332486031
2016-07-25,1772.9837555231898,-949.7477923084471,4408.657043507426,1772.9837555231898,1772.9837555231898,19.62117444511217,19.62117444511217,19.62117444511217,411.6149411052498,411.6149411052498,411.6149411052498,-391.9937666601376,-391.9937666601376,-391.9937666601376,0.0,0.0,0.0,1792.604929968302
2016-07-28,1775.8457478136695,-1095.083638973003,4315.642774807874,1775.8457478136695,1775.8457478136695,-218.48642054019876,-218.48642054019876,-218.48642054019876,156.07468268999443,156.07468268999443,156.07468268999443,-374.5611032301932,-374.5611032301932,-374.5611032301932,0.0,0.0,0.0,1557.3593272734706
2016-07-29,1776.7997452438294,-1053.042655808022,4639.221238295425,1776.7997452438294,1776.7997452438294,50.90712153746357,50.90712153746357,50.90712153746357,419.7313386401158,419.7313386401158,419.7313386401158,-368.8242171026522,-368.8242171026522,-368.8242171026522,0.0,0.0,0.0,1827.706866781293
2016-07-30,1777.7537426739898,-1357.6940678580677,4078.32355847643,1777.7537426739898,1777.7537426739898,-341.93269626506475,-341.93269626506475,-341.93269626506475,21.36649982602523,21.36649982602523,21.36649982602523,-363.2991960910899,-363.2991960910899,-363.2991960910899,0.0,0.0,0.0,1435.821046408925
2016-07-31,1778.7077401041497,-1089.8663846091151,4390.808875437154,1778.7077401041497,1778.7077401041497,-154.4525866227939,-154.4525866227939,-154.4525866227939,203.61296027588338,203.61296027588338,203.61296027588338,-358.06554689867727,-358.06554689867727,-358.06554689867727,0.0,0.0,0.0,1624.2551534813558
2016-08-01,1779.6617375343099,-894.2512512173872,4499.352410542531,1779.6617375343099,1779.6617375343099,58.43777275471408,58.43777275471408,58.43777275471408,411.6149411061869,411.6149411061869,411.6149411061869,-353.17716835147286,-353.17716835147286,-353.17716835147286,0.0,0.0,0.0,1838.099510289024
2016-08-02,1780.6157349644698,-1499.9816932080905,4050.020578018866,1780.6157349644698,1780.6157349644698,-520.6646810319313,-520.6646810319313,-520.6646810319313,-172.00787204886444,-172.00787204886444,-172.00787204886444,-348.6568089830669,-348.6568089830669,-348.6568089830669,0.0,0.0,0.0,1259.9510539325383
2016-08-03,1781.5697323946297,-2300.168647016176,2997.6927080109936,1781.5697323946297,1781.5697323946297,-1384.8838355053365,-1384.8838355053365,-1384.8838355053365,-1040.3925504898489,-1040.3925504898489,-1040.3925504898489,-344.49128501548756,-344.49128501548756,-344.49128501548756,0.0,0.0,0.0,396.6858968892932
2016-08-04,1782.5237298247896,-975.9375979647998,4495.474755875185,1782.5237298247896,1782.5237298247896,-184.5529670903078,-184.5529670903078,-184.5529670903078,156.0746826906632,156.0746826906632,156.0746826906632,-340.62764978097096,-340.62764978097096,-340.62764978097096,0.0,0.0,0.0,1597.970762734482
2016-08-05,1783.4777272549495,-863.8234262610537,4471.775287668055,1783.4777272549495,1783.4777272549495,82.76085841395718,82.76085841395718,82.76085841395718,419.73133864112623,419.73133864112623,419.73133864112623,-336.9704802271691,-336.9704802271691,-336.9704802271691,0.0,0.0,0.0,1866.2385856689066
2016-08-06,1784.4317246851094,-1366.583712422755,4192.792817359256,1784.4317246851094,1784.4317246851094,-312.01391561732737,-312.01391561732737,-312.01391561732737,21.36649982512491,21.36649982512491,21.36649982512491,-333.3804154424523,-333.3804154424523,-333.3804154424523,0.0,0.0,0.0,1472.417809067782
2016-08-07,1785.3857221152693,-918.169985763962,4497.579794688476,1785.3857221152693,1785.3857221152693,-126.0610867699643,-126.0610867699643,-126.0610867699643,203.61296027424592,203.61296027424592,203.61296027424592,-329.6740470442102,-329.6740470442102,-329.6740470442102,0.0,0.0,0.0,1659.324635345305
2016-08-08,1786.3397195454293,-924.5398424290566,4676.80889356154,1786.3397195454293,1786.3397195454293,85.98971828838175,85.98971828838175,85.98971828838175,411.6149411058339,411.6149411058339,411.6149411058339,-325.6252228174522,-325.6252228174522,-325.6252228174522,0.0,0.0,0.0,1872.329437833811
2016-08-09,1787.2937169755894,-1362.9094027391038,4149.560177072429,1787.2937169755894,1787.2937169755894,-492.97565635876106,-492.97565635876106,-492.97565635876106,-172.00787205002726,-172.00787205002726,-172.00787205002726,-320.9677843087338,-320.9677843087338,-320.9677843087338,0.0,0.0,0.0,1294.3180606168285
2016-08-11,1789.2017118359092,-1023.2652501952584,4580.3427610344215,1789.2017118359092,1789.2017118359092,-152.51397024679542,-152.51397024679542,-152.51397024679542,156.07468269133196,156.07468269133196,156.07468269133196,-308.5886529381273,-308.5886529381273,-308.5886529381273,0.0,0.0,0.0,1636.6877415891138
2016-08-12,1790.1557092660692,-1119.0066993248377,4714.227255489133,1790.1557092660692,1790.1557092660692,119.55272293708846,119.55272293708846,119.55272293708846,419.73133864068024,419.73133864068024,419.73133864068024,-300.1786157035918,-300.1786157035918,-300.1786157035918,0.0,0.0,0.0,1909.7084322031576
2016-08-13,1791.1097066962293,-1340.1692159958025,4174.82110813165,1791.1097066962293,1791.1097066962293,-268.4313797487153,-268.4313797487153,-268.4313797487153,21.36649982572147,21.36649982572147,21.36649982572147,-289.79787957443676,-289.79787957443676,-289.79787957443676,0.0,0.0,0.0,1522.678326947514
2016-08-14,1792.0637041263892,-1186.419802959696,4282.166452062222,1792.0637041263892,1792.0637041263892,-73.4547959021772,-73.4547959021772,-73.4547959021772,203.61296027494322,203.61296027494322,203.61296027494322,-277.06775617712043,-277.06775617712043,-277.06775617712043,0.0,0.0,0.0,1718.608908224212
2016-08-15,1793.0177015565491,-831.1218314540316,4545.989589140124,1793.0177015565491,1793.0177015565491,150.0028290294131,150.0028290294131,150.0028290294131,411.6149411054809,411.6149411054809,411.6149411054809,-261.6121120760678,-261.6121120760678,-261.6121120760678,0.0,0.0,0.0,1943.0205305859622
2016-08-16,1793.9716989867095,-1651.0567829757993,4025.0206028869584,1793.9716989867095,1793.9716989867095,-415.0752589316473,-415.0752589316473,-415.0752589316473,-172.00787204761696,-172.00787204761696,-172.00787204761696,-243.06738688403033,-243.06738688403033,-243.06738688403033,0.0,0.0,0.0,1378.8964400550622
2016-08-17,1794.925696416869,-2256.291416291304,3261.450495952185,1794.925696416869,1794.925696416869,-1261.4854167874835,-1261.4854167874835,-1261.4854167874835,-1040.3925504899664,-1040.3925504899664,-1040.3925504899664,-221.09286629751713,-221.09286629751713,-221.09286629751713,0.0,0.0,0.0,533.4402796293855
